"Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"6512","1","109608.81","0","1"
"6513","1","98570.01","1","0"
"6514","1","160546.58","1","0"
"6515","0","6139.74","0","0"
"6516","1","6930.17","0","0"
"6517","1","10674.62","0","0"
"6518","1","71159.84","1","0"
"6519","0","62413.01","0","1"
"6520","0","166386.22","0","1"
"6521","0","133086.45","1","0"
"6522","0","192933.37","1","0"
"6523","0","71359.78","1","0"
"6524","1","79270.02","0","0"
"6525","1","29583.48","1","1"
"6526","0","88680.65","1","0"
"6527","1","134691.2","1","0"
"6528","0","75574.48","1","0"
"6529","0","30252.3","0","0"
"6530","0","111324.41","1","0"
"6531","1","105425.18","0","0"
"6532","1","36193.07","1","0"
"6533","1","93081.87","1","0"
"6534","1","107625.46","1","0"
"6535","1","152733.89","1","0"
"6536","1","110421.31","0","0"
"6537","0","48486.25","1","0"
"6538","0","72993.67","0","0"
"6539","1","25744.13","1","1"
"6540","0","46807.62","1","1"
"6541","0","26772.04","1","0"
"6542","1","150057.2","1","0"
"6543","1","56028.79","1","0"
"6544","1","147693.92","1","0"
"6545","1","174032","0","0"
"6546","1","153698.65","1","0"
"6547","1","108301.45","1","0"
"6548","1","22929.08","1","0"
"6549","0","102665.92","1","0"
"6550","0","56139.09","1","0"
"6551","1","88391.29","1","1"
"6552","1","149195.44","0","0"
"6553","0","143357.03","1","0"
"6554","0","168359.98","1","1"
"6555","0","77335.75","1","0"
"6556","0","93148.93","1","0"
"6557","1","36687.11","0","1"
"6558","0","146703.36","0","0"
"6559","1","115927.85","0","0"
"6560","1","104189.46","1","0"
"6561","0","9902.39","1","0"
"6562","0","16645.77","1","1"
"6563","0","180134.88","1","1"
"6564","1","148098.95","1","0"
"6565","1","38798.79","1","1"
"6566","0","153295","1","0"
"6567","1","100687.67","1","0"
"6568","0","111442.71","0","1"
"6569","1","136902.01","1","0"
"6570","0","105732.9","1","1"
"6571","1","35884.91","1","0"
"6572","0","73489.15","1","1"
"6573","1","110114.19","1","0"
"6574","1","40145.28","1","0"
"6575","0","146398.51","0","0"
"6576","0","160526.36","1","1"
"6577","1","173516.71","1","0"
"6578","1","88396.6","0","0"
"6579","0","185821.41","1","0"
"6580","0","108098.28","0","0"
"6581","1","162267.91","1","0"
"6582","1","193135.25","1","1"
"6583","1","168034.9","0","0"
"6584","1","163295.87","1","0"
"6585","1","159553.27","1","0"
"6586","0","99800.87","1","0"
"6587","1","40250.82","1","0"
"6588","1","83335.78","1","0"
"6589","0","48382.4","1","0"
"6590","1","165990.44","0","0"
"6591","1","9002.8","1","0"
"6592","0","188156.34","1","0"
"6593","1","186785.01","0","0"
"6594","1","184259.6","1","0"
"6595","0","57817.84","0","1"
"6596","0","144660.42","0","0"
"6597","0","163112.9","0","1"
"6598","0","136301.1","0","0"
"6599","1","36176.63","1","0"
"6600","0","65769.3","1","1"
"6601","1","174123.16","0","1"
"6602","1","161304.68","1","1"
"6603","0","109394.62","1","0"
"6604","1","190155.13","0","0"
"6605","1","61450.96","0","0"
"6606","0","8673.43","1","0"
"6607","1","125912.77","0","0"
"6608","0","151349.35","1","0"
"6609","1","67972.45","1","0"
"6610","1","71139.31","1","0"
"6611","1","86350.97","0","0"
"6612","1","118648.12","0","0"
"6613","1","100995.11","0","0"
"6614","1","147100.72","0","0"
"6615","0","155495.63","1","0"
"6616","0","196875.87","0","0"
"6617","1","63176.77","1","0"
"6618","1","105221.76","0","0"
"6619","1","131924.38","0","0"
"6620","1","23132.73","1","0"
"6621","0","161428.25","1","0"
"6622","0","181794.86","1","1"
"6623","1","86634.3","0","0"
"6624","1","29937.75","1","0"
"6625","1","140130.22","0","0"
"6626","0","17536.82","1","0"
"6627","1","53157.16","0","0"
"6628","1","143585.29","1","1"
"6629","1","72402","1","0"
"6630","1","39891.84","0","0"
"6631","1","89804.83","1","0"
"6632","1","136491.72","0","0"
"6633","0","35593.18","1","0"
"6634","0","58268.2","1","1"
"6635","0","101778.9","1","0"
"6636","1","185123.09","1","0"
"6637","1","119927.81","1","0"
"6638","0","195033.07","1","0"
"6639","1","86480.29","1","0"
"6640","0","198766.61","1","0"
"6641","1","185144.08","1","0"
"6642","1","3729.89","1","0"
"6643","1","18988.58","0","0"
"6644","0","119313.74","1","0"
"6645","0","62627.55","1","0"
"6646","0","197266.58","1","0"
"6647","0","199992.48","0","0"
"6648","1","16403.41","1","0"
"6649","1","78854.57","0","0"
"6650","0","189310.27","1","0"
"6651","1","78088.17","1","0"
"6652","0","19842.18","0","0"
"6653","0","103305.01","0","0"
"6654","1","116124.28","1","0"
"6655","0","142730.27","0","0"
"6656","1","58076.52","1","0"
"6657","0","186123.57","0","0"
"6658","0","29664.45","1","0"
"6659","0","147963.07","0","1"
"6660","0","38466.39","1","0"
"6661","1","143301.49","1","0"
"6662","0","31422.69","1","0"
"6663","1","121505.61","0","0"
"6664","1","89874.82","1","0"
"6665","1","72500.68","0","0"
"6666","1","182692.8","0","0"
"6667","1","4993.94","0","0"
"6668","1","124964.82","1","0"
"6669","0","161971.42","1","0"
"6670","0","39488.04","0","1"
"6671","1","55313.44","1","0"
"6672","1","187811.71","1","0"
"6673","1","184514.01","0","0"
"6674","0","121311.12","0","0"
"6675","0","12873.39","1","0"
"6676","0","157238.05","0","0"
"6677","1","123242.11","1","0"
"6678","1","184399.76","1","0"
"6679","1","57323.18","0","0"
"6680","0","68293.93","1","0"
"6681","1","10288.24","1","0"
"6682","1","179446.31","1","0"
"6683","0","141453.62","1","0"
"6684","1","93151.77","1","0"
"6685","0","6554.97","1","1"
"6686","0","38570.13","1","0"
"6687","1","131048.36","0","0"
"6688","1","127068.92","1","0"
"6689","1","51721.52","1","0"
"6690","1","46156.87","0","0"
"6691","0","192950.6","1","0"
"6692","1","180932.46","0","0"
"6693","0","19596.73","0","0"
"6694","0","46786.92","1","0"
"6695","1","175820.91","0","0"
"6696","0","198208","0","0"
"6697","0","55362.45","1","0"
"6698","1","47675.29","1","0"
"6699","0","61326.43","0","0"
"6700","0","71672.86","1","0"
"6701","1","101168.3","1","0"
"6702","0","144880.81","1","0"
"6703","0","115037.67","1","1"
"6704","0","187280.51","0","1"
"6705","1","183540.22","1","1"
"6706","1","28531.81","1","0"
"6707","1","42730.12","0","0"
"6708","0","104721.5","1","1"
"6709","1","65219.85","1","0"
"6710","1","118929.64","0","1"
"6711","0","70563.9","1","0"
"6712","0","139435.12","0","0"
"6713","0","170347.1","1","0"
"6714","1","131553.82","0","1"
"6715","1","138344.7","1","0"
"6716","1","169894.4","0","0"
"6717","0","9770.97","1","0"
"6718","1","74176.71","0","1"
"6719","0","112668.06","1","0"
"6720","0","186275.7","0","0"
"6721","0","98463.99","1","0"
"6722","1","2746.41","0","0"
"6723","0","10928.3","1","0"
"6724","1","91346.03","0","0"
"6725","0","139844.04","1","1"
"6726","0","105052.9","0","0"
"6727","0","144366.83","0","1"
"6728","0","19605.18","1","1"
"6729","1","80483.76","1","0"
"6730","0","154344","1","1"
"6731","1","93503.02","0","0"
"6732","1","153036.97","1","0"
"6733","0","98029.58","0","0"
"6734","0","193018.71","1","0"
"6735","0","60810.64","0","1"
"6736","0","87071.18","1","1"
"6737","1","164064.44","1","1"
"6738","1","4554.67","1","0"
"6739","1","119924.8","1","0"
"6740","1","170360.11","1","0"
"6741","1","69850.04","0","0"
"6742","1","47298.95","1","0"
"6743","0","45443.68","1","0"
"6744","0","198715.27","1","1"
"6745","1","115611.97","0","0"
"6746","1","40333.94","1","0"
"6747","1","105997.25","1","0"
"6748","0","134851.12","1","0"
"6749","0","61666.87","0","0"
"6750","1","196574.48","0","0"
"6751","0","111097.39","0","1"
"6752","1","48201.64","1","1"
"6753","0","135096.78","1","0"
"6754","1","15650.89","1","0"
"6755","1","34097.22","0","0"
"6756","1","174822.74","1","0"
"6757","1","85937.52","1","1"
"6758","1","49185.57","0","0"
"6759","1","77742.38","0","0"
"6760","1","34436.83","1","0"
"6761","1","88279.6","0","0"
"6762","1","157549.6","1","0"
"6763","1","173386.95","0","0"
"6764","1","82782.08","1","0"
"6765","1","187758.5","1","0"
"6766","0","176547.8","1","0"
"6767","1","56585.2","1","1"
"6768","0","125762.95","1","0"
"6769","0","113868.4","1","0"
"6770","0","24780.13","0","0"
"6771","0","120259.41","1","0"
"6772","1","175398.34","1","0"
"6773","1","86767.48","1","0"
"6774","0","71216.6","1","0"
"6775","1","85240.61","1","1"
"6776","0","160529.71","1","1"
"6777","0","102806.6","0","0"
"6778","0","144134.64","1","0"
"6779","1","184017.98","1","0"
"6780","0","195896.59","0","1"
"6781","1","126722.57","1","0"
"6782","1","176883.42","1","0"
"6783","1","122960.98","1","1"
"6784","1","9607.1","0","0"
"6785","1","152643.48","1","0"
"6786","1","95551.22","1","0"
"6787","0","141860.62","1","0"
"6788","1","76642.68","1","0"
"6789","1","52301.15","0","0"
"6790","0","29388.02","0","0"
"6791","1","193408.43","0","0"
"6792","0","58632.37","1","0"
"6793","1","191076.22","0","0"
"6794","1","645.61","0","1"
"6795","1","144390.75","1","0"
"6796","0","193580.32","1","0"
"6797","1","126761.2","1","0"
"6798","1","62368.33","1","0"
"6799","1","131718.12","1","0"
"6800","0","91098.76","1","1"
"6801","1","67508.01","1","0"
"6802","0","12156.93","1","1"
"6803","0","65089.38","0","0"
"6804","0","62370.67","0","1"
"6805","1","18826.34","1","0"
"6806","1","3342.62","1","0"
"6807","0","178626.07","1","0"
"6808","0","32845.32","1","0"
"6809","1","134732.99","1","0"
"6810","0","106095.82","0","0"
"6811","0","57380.13","1","0"
"6812","0","25951.91","0","0"
"6813","0","69414.13","1","1"
"6814","0","96123.72","1","0"
"6815","0","119425.94","1","0"
"6816","1","120138.27","0","0"
"6817","0","150548.5","0","1"
"6818","0","142492.04","1","1"
"6819","1","14357","1","0"
"6820","1","129569.92","1","0"
"6821","0","55972.56","1","0"
"6822","1","59497.01","0","1"
"6823","1","181928.25","1","0"
"6824","1","102517.83","1","1"
"6825","0","88827.67","1","0"
"6826","0","14161.3","0","0"
"6827","1","56908.41","1","0"
"6828","0","184474.72","1","1"
"6829","0","94912.78","1","0"
"6830","1","73069.59","1","0"
"6831","0","136602.8","0","0"
"6832","0","150093.32","0","1"
"6833","0","168186.11","1","0"
"6834","0","146230.63","0","0"
"6835","1","79314.1","1","0"
"6836","1","77965.67","1","0"
"6837","1","128745.69","1","0"
"6838","0","194767.3","1","0"
"6839","1","10672.54","1","0"
"6840","1","10627.21","1","0"
"6841","0","122268.75","1","0"
"6842","0","65482.94","1","0"
"6843","0","146134.68","1","0"
"6844","1","123300.38","1","0"
"6845","0","122925.4","0","0"
"6846","1","127744.02","1","0"
"6847","1","118319.5","0","0"
"6848","1","17104","0","0"
"6849","0","164608.98","0","0"
"6850","1","152108.47","1","0"
"6851","1","23399.58","1","0"
"6852","0","94711.43","1","0"
"6853","0","7312.25","1","1"
"6854","1","41876.98","1","0"
"6855","1","96881.32","1","0"
"6856","0","102402.91","1","1"
"6857","1","176763.27","1","0"
"6858","1","23548.45","1","1"
"6859","1","33450.11","1","0"
"6860","0","19658.43","0","0"
"6861","1","104678.78","1","1"
"6862","0","143203.78","0","0"
"6863","0","6975.02","1","0"
"6864","1","153771.8","1","0"
"6865","1","85902.39","1","1"
"6866","1","188037.76","0","0"
"6867","1","52710.7","1","0"
"6868","1","17034.37","1","0"
"6869","0","131304.45","0","0"
"6870","1","172576.43","1","1"
"6871","1","99019.65","1","0"
"6872","0","190160.04","1","1"
"6873","1","3025.49","1","0"
"6874","1","34689.77","1","0"
"6875","0","2305.27","1","0"
"6876","1","113228.82","0","1"
"6877","0","171099.22","0","0"
"6878","1","62023.1","1","0"
"6879","1","36923.67","0","1"
"6880","1","112256.57","0","0"
"6881","0","198830.98","0","0"
"6882","1","197963.46","1","0"
"6883","0","31635.99","0","0"
"6884","0","49594.02","1","0"
"6885","0","170483.9","1","0"
"6886","1","40339.9","1","0"
"6887","0","3218.71","1","0"
"6888","1","68569.89","1","0"
"6889","0","29176.04","1","0"
"6890","0","46758.42","0","0"
"6891","0","171060.01","1","1"
"6892","0","93550.53","1","1"
"6893","0","89405.26","1","1"
"6894","0","169804.4","1","0"
"6895","1","83253.05","1","0"
"6896","0","195813.81","1","1"
"6897","1","121568.37","1","0"
"6898","1","92144.09","1","1"
"6899","0","126307.25","0","0"
"6900","0","130784.2","1","1"
"6901","1","166694.93","1","0"
"6902","1","44001.11","0","0"
"6903","0","185992.36","0","0"
"6904","0","178997.89","1","0"
"6905","0","141558.04","1","0"
"6906","1","47921.22","1","0"
"6907","1","104902.68","0","0"
"6908","0","68479.6","1","0"
"6909","1","1271.51","1","0"
"6910","0","29346.1","1","0"
"6911","1","184118.73","1","0"
"6912","0","96013.5","1","1"
"6913","1","103713.93","1","1"
"6914","1","46632.87","1","1"
"6915","1","135334.24","0","0"
"6916","0","13482.28","0","0"
"6917","1","130075.07","1","0"
"6918","0","143544.48","1","0"
"6919","1","187826.11","1","0"
"6920","1","167058.75","1","0"
"6921","1","79928.41","1","0"
"6922","1","6075.36","0","0"
"6923","1","43821.56","1","0"
"6924","1","32125.98","0","0"
"6925","0","141679.73","0","0"
"6926","1","84133.48","1","0"
"6927","0","9692.58","1","0"
"6928","0","20708.6","0","0"
"6929","0","85644.06","1","1"
"6930","1","107674.3","1","1"
"6931","0","134822.05","0","0"
"6932","0","4606.97","1","0"
"6933","1","51362.82","1","0"
"6934","1","39704.14","1","0"
"6935","1","195638.13","1","0"
"6936","1","86413.11","1","0"
"6937","1","116385.24","0","0"
"6938","1","182076.97","0","0"
"6939","1","67879.8","1","0"
"6940","1","11417.26","0","0"
"6941","1","65998.26","1","0"
"6942","0","114774.35","1","0"
"6943","0","126153.24","1","0"
"6944","1","176091.31","1","0"
"6945","1","87352.43","1","0"
"6946","0","107074.81","1","0"
"6947","1","69157.93","1","0"
"6948","1","149970.59","1","0"
"6949","1","153288.97","0","1"
"6950","1","147700.78","0","0"
"6951","1","188657.97","1","0"
"6952","1","103764.55","0","1"
"6953","1","140934.57","1","0"
"6954","1","15118.2","1","0"
"6955","1","63202","1","0"
"6956","0","16081.62","1","0"
"6957","0","523","0","0"
"6958","0","181757.19","1","0"
"6959","0","1173.23","1","0"
"6960","1","86587.37","0","0"
"6961","0","109545.56","1","0"
"6962","1","174431.01","1","0"
"6963","0","119368.99","1","0"
"6964","0","23315.59","1","0"
"6965","1","67539.85","0","1"
"6966","1","185201.58","1","0"
"6967","1","131827.15","0","0"
"6968","0","10842.46","1","0"
"6969","1","23768.01","1","0"
"6970","1","117616.29","1","0"
"6971","1","174027.3","1","0"
"6972","0","115091.38","0","0"
"6973","1","106340.66","1","1"
"6974","1","198103.32","1","0"
"6975","1","175314.87","1","0"
"6976","0","150679.65","1","0"
"6977","1","110043.88","1","0"
"6978","0","194890.33","1","0"
"6979","0","112366.98","0","0"
"6980","0","167289.82","1","0"
"6981","1","182099.71","1","0"
"6982","0","49373.97","1","1"
"6983","1","861.4","1","0"
"6984","1","81718.37","1","0"
"6985","0","49324.03","1","1"
"6986","0","9751.03","0","0"
"6987","0","78899.22","1","0"
"6988","1","13889.73","0","0"
"6989","1","11467.38","1","0"
"6990","0","130789.15","1","0"
"6991","1","108665.89","1","0"
"6992","0","160303.08","1","1"
"6993","0","115287.99","1","1"
"6994","1","139094.12","1","0"
"6995","0","20515.72","0","0"
"6996","1","36642.65","0","0"
"6997","1","104382.11","1","0"
"6998","1","146448.01","1","0"
"6999","0","166650.9","0","1"
"7000","1","164223.7","1","1"
"7001","0","149331.01","1","0"
"7002","0","73066.72","0","0"
"7003","0","15378.23","1","0"
"7004","0","53072.49","0","1"
"7005","1","3159.15","0","0"
"7006","0","125920.54","1","0"
"7007","1","124113.04","1","0"
"7008","0","93716.38","0","0"
"7009","0","155799.86","1","1"
"7010","1","8814.69","0","0"
"7011","0","164453.98","0","0"
"7012","0","87803.32","0","0"
"7013","1","183617.32","1","0"
"7014","0","53584.03","1","0"
"7015","1","1950.93","1","0"
"7016","1","175025.27","0","0"
"7017","1","13018.96","1","0"
"7018","1","42537.59","1","1"
"7019","0","62989.82","1","1"
"7020","1","71692.8","1","0"
"7021","0","823.96","1","0"
"7022","1","169469.3","1","0"
"7023","0","150159.95","1","1"
"7024","0","32063.3","1","0"
"7025","0","68794.15","1","0"
"7026","0","75084.96","1","1"
"7027","1","114685.92","0","0"
"7028","0","143665.44","0","0"
"7029","0","51099.56","0","0"
"7030","0","5408.74","1","1"
"7031","0","103006.27","1","0"
"7032","1","44147.95","0","1"
"7033","1","149278.96","0","0"
"7034","0","193009.21","0","0"
"7035","0","74898.8","0","1"
"7036","1","116253.1","1","0"
"7037","0","19374.08","0","0"
"7038","0","64516.8","0","1"
"7039","1","34475.14","1","0"
"7040","1","57061.71","0","0"
"7041","1","32301.88","1","0"
"7042","0","136859.55","1","0"
"7043","0","69244.24","0","0"
"7044","1","156309.52","0","0"
"7045","0","4989.33","1","0"
"7046","1","190194.95","1","0"
"7047","0","3529.72","1","0"
"7048","0","81778.72","0","0"
"7049","1","39297.48","1","0"
"7050","0","176614.86","1","1"
"7051","1","108684.65","1","0"
"7052","1","145764.4","1","0"
"7053","1","42135.28","1","0"
"7054","0","16929.41","1","1"
"7055","0","104393.78","0","0"
"7056","1","192717.57","1","0"
"7057","1","59650.42","1","0"
"7058","1","63729.72","1","0"
"7059","1","73679.59","1","1"
"7060","0","174969.92","1","0"
"7061","0","1703.58","1","0"
"7062","0","163181.62","1","0"
"7063","1","52319.26","1","0"
"7064","1","51672.08","1","0"
"7065","1","145355.11","1","0"
"7066","1","51711.57","1","0"
"7067","1","149535.97","1","0"
"7068","1","94105","0","0"
"7069","1","155905.79","1","1"
"7070","1","138380.11","1","0"
"7071","1","97734.3","0","0"
"7072","1","173576.71","1","0"
"7073","0","27596.39","1","0"
"7074","1","16897.19","1","0"
"7075","0","36895.99","1","0"
"7076","1","113046.81","0","0"
"7077","0","129933.5","1","0"
"7078","0","133091.32","0","0"
"7079","1","106282.74","0","0"
"7080","1","57862.88","1","0"
"7081","0","12628.61","0","1"
"7082","0","198914.8","0","0"
"7083","1","109127.54","1","0"
"7084","1","22487.45","1","0"
"7085","0","46791.09","1","1"
"7086","1","158697.28","1","0"
"7087","1","194138.36","1","0"
"7088","1","35177.31","0","0"
"7089","0","157015.5","1","1"
"7090","1","136551.25","1","0"
"7091","1","96517.97","0","0"
"7092","0","93629.66","1","1"
"7093","0","96097.65","0","0"
"7094","0","156476.36","1","1"
"7095","1","42964.63","0","0"
"7096","0","122021.33","1","1"
"7097","0","56311.39","1","1"
"7098","1","150685.52","0","0"
"7099","0","177740.58","0","1"
"7100","1","71492.28","0","0"
"7101","0","104492.83","1","0"
"7102","1","47729.33","0","0"
"7103","0","97593.16","1","0"
"7104","1","186869.58","0","1"
"7105","1","135227.23","0","0"
"7106","0","135244.87","0","0"
"7107","1","179473.26","1","0"
"7108","0","50610.62","1","0"
"7109","1","75232.02","0","0"
"7110","0","89205.54","0","0"
"7111","1","61761.77","0","0"
"7112","0","103921.43","1","0"
"7113","1","198802.9","0","0"
"7114","1","9617.24","1","0"
"7115","1","187905.12","1","0"
"7116","0","121440.8","1","0"
"7117","0","36292.94","1","1"
"7118","1","20432.09","1","1"
"7119","0","187051.23","1","0"
"7120","1","148689.13","1","0"
"7121","0","125445.8","0","0"
"7122","0","22736.06","0","0"
"7123","0","54947.51","1","0"
